TIMESHEET_ID,EMPLOYEE_ID,JOB_TITLE,WEEK_STARTING,HOURS_WORKED,HOURLY_RATE_GBP,TOTAL_AMOUNT_GBP,PO_NUMBER,PO_APPROVED_HOURS,PO_BUDGET_GBP,MATCH_STATUS,VARIANCE_HOURS,DEPARTMENT,COST_CENTRE,SOURCE_SYSTEM,TARGET_SYSTEM,PERIOD
TS-00980,EMP-0037,Engineer,2024-09-09,22.6,27.02,610.65,PO-01050,22.6,610.65,MATCHED,0.0,Operations,CC002,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00981,EMP-0050,Consultant,2024-02-12,24.6,99.13,2438.6,PO-01199,31.0,3073.03,MATCHED,0.0,IT,CC004,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00982,EMP-0002,Engineer,2024-09-09,34.0,114.07,3878.38,PO-01122,32.2,3673.05,OVER_CLAIMED,1.8,Operations,CC004,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00983,EMP-0042,Developer,2024-10-07,22.9,97.56,2234.12,PO-01045,32.3,3151.19,MATCHED,0.0,Procurement,CC002,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00984,EMP-0015,Manager,2024-05-13,34.0,119.5,4063.0,PO-01172,28.6,3417.7,PARTIAL,5.4,Procurement,CC005,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00985,EMP-0036,Analyst,2024-06-10,36.3,110.36,4006.07,PO-01073,36.7,4050.21,OVER_CLAIMED,-0.4,Finance,CC003,MS-SQL-SERVER,ORACLE-GL,2024-06
TS-00986,EMP-0037,Engineer,2024-07-01,42.2,36.19,1527.22,PO-01112,35.0,1266.65,OVER_CLAIMED,7.2,HR,CC001,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00987,EMP-0035,Coordinator,2024-09-02,40.1,99.49,3989.55,PO-01038,38.2,3800.52,MATCHED,0.0,IT,CC006,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00988,EMP-0027,Coordinator,2024-04-29,22.3,77.31,1724.01,PO-01019,23.8,1839.98,MATCHED,0.0,Operations,CC001,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00989,EMP-0010,Consultant,2024-09-02,32.0,65.47,2095.04,PO-01136,35.4,2317.64,OVER_CLAIMED,-3.4,HR,CC005,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00990,EMP-0050,Manager,2024-05-27,44.5,96.29,4284.91,PO-01103,39.5,3803.46,MATCHED,0.0,Sales,CC002,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00991,EMP-0041,Analyst,2024-04-15,34.7,98.45,3416.22,PO-01008,41.7,4105.37,MATCHED,0.0,Operations,CC004,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00992,EMP-0039,Developer,2024-12-02,25.6,25.62,655.87,PO-01100,32.6,835.21,UNMATCHED,-7.0,Finance,CC001,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00993,EMP-0006,Coordinator,2024-02-19,40.8,97.51,3978.41,PO-01050,40.9,3988.16,MATCHED,0.0,Sales,CC003,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00994,EMP-0042,Manager,2024-01-08,21.2,31.29,663.35,PO-01021,21.8,682.12,PARTIAL,-0.6,HR,CC006,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00995,EMP-0050,Consultant,2024-09-23,21.8,95.08,2072.74,PO-01162,12.9,1226.53,UNMATCHED,8.9,Sales,CC002,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00996,EMP-0047,Manager,2024-09-16,43.7,86.0,3758.2,PO-01057,46.2,3973.2,MATCHED,0.0,Procurement,CC003,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00997,EMP-0026,Consultant,2024-04-29,20.4,72.05,1469.82,PO-01015,19.3,1390.57,MATCHED,0.0,Procurement,CC004,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00998,EMP-0039,Consultant,2024-02-26,38.2,97.48,3723.74,PO-01089,36.4,3548.27,MATCHED,0.0,Finance,CC005,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00999,EMP-0025,Analyst,2024-12-23,22.3,107.88,2405.72,PO-01042,26.8,2891.18,UNMATCHED,-4.5,Sales,CC006,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-01000,EMP-0044,Engineer,2024-09-23,21.7,98.89,2145.91,PO-01068,12.2,1206.46,PARTIAL,9.5,Finance,CC002,MS-SQL-SERVER,ORACLE-GL,2024-09
